inbred,aspect,db_object_symbol,rc,num_gold,num_pred,evalType,source
B73v3,C,GRMZM2G112728,1,9,24,CAFA,GOMAP
B73v3,C,GRMZM2G061990,1,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G433025,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G054076,0.615384615384615,13,28,CAFA,GOMAP
B73v3,C,GRMZM2G090718,0.888888888888889,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G139123,0.888888888888889,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G120530,0.625,24,20,CAFA,GOMAP
B73v3,C,GRMZM2G077531,0.722222222222222,18,21,CAFA,GOMAP
B73v3,C,GRMZM2G396212,1,8,14,CAFA,GOMAP
B73v3,C,GRMZM2G010196,1,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G019437,1,8,19,CAFA,GOMAP
B73v3,C,GRMZM2G024686,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G072653,1,12,35,CAFA,GOMAP
B73v3,C,GRMZM2G017853,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G020096,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G044697,0.8,10,22,CAFA,GOMAP
B73v3,C,GRMZM2G050371,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G050596,1,8,13,CAFA,GOMAP
B73v3,C,GRMZM2G109526,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G005774,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G040970,0.769230769230769,13,20,CAFA,GOMAP
B73v3,C,AC203966.5_FG002,0.8,10,20,CAFA,GOMAP
B73v3,C,AC191009.3_FG004,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G105791,0.888888888888889,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G440746,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G076257,0.615384615384615,13,10,CAFA,GOMAP
B73v3,C,GRMZM2G047419,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G426467,1,8,26,CAFA,GOMAP
B73v3,C,GRMZM2G440349,0.615384615384615,13,11,CAFA,GOMAP
B73v3,C,GRMZM2G085153,1,9,29,CAFA,GOMAP
B73v3,C,GRMZM2G156356,0.75,24,33,CAFA,GOMAP
B73v3,C,GRMZM2G328908,1,8,23,CAFA,GOMAP
B73v3,C,GRMZM2G059083,0.428571428571429,21,13,CAFA,GOMAP
B73v3,C,GRMZM2G164547,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G038519,0.8,10,34,CAFA,GOMAP
B73v3,C,GRMZM2G050961,0.333333333333333,9,3,CAFA,GOMAP
B73v3,C,GRMZM2G156937,1,13,19,CAFA,GOMAP
B73v3,C,GRMZM2G033653,0.5,8,7,CAFA,GOMAP
B73v3,C,GRMZM2G111756,1,9,28,CAFA,GOMAP
B73v3,C,AC210013.4_FG016,0.375,8,8,CAFA,GOMAP
B73v3,C,GRMZM2G068506,1,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G143955,1,8,9,CAFA,GOMAP
B73v3,C,GRMZM2G164084,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G036609,1,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G066496,1,9,22,CAFA,GOMAP
B73v3,C,GRMZM2G006121,0.375,8,6,CAFA,GOMAP
B73v3,C,GRMZM2G126361,0.8,10,33,CAFA,GOMAP
B73v3,C,GRMZM2G002807,1,9,35,CAFA,GOMAP
B73v3,C,GRMZM2G072041,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G102167,1,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G047219,1,9,25,CAFA,GOMAP
B73v3,C,GRMZM2G075074,1,6,24,CAFA,GOMAP
B73v3,C,GRMZM2G373175,0.692307692307692,13,14,CAFA,GOMAP
B73v3,C,GRMZM2G014397,1,8,44,CAFA,GOMAP
B73v3,C,GRMZM2G151125,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G046092,0.8,10,25,CAFA,GOMAP
B73v3,C,GRMZM2G032348,0.888888888888889,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G084928,0.615384615384615,13,13,CAFA,GOMAP
B73v3,C,GRMZM2G103047,0.75,24,31,CAFA,GOMAP
B73v3,C,GRMZM2G315806,1,8,19,CAFA,GOMAP
B73v3,C,GRMZM2G097282,0.615384615384615,13,12,CAFA,GOMAP
B73v3,C,GRMZM2G139512,0.666666666666667,18,29,CAFA,GOMAP
B73v3,C,GRMZM2G415793,1,8,22,CAFA,GOMAP
B73v3,C,GRMZM2G074040,1,12,27,CAFA,GOMAP
B73v3,C,GRMZM2G170870,0.857142857142857,14,24,CAFA,GOMAP
B73v3,C,GRMZM2G003318,1,12,25,CAFA,GOMAP
B73v3,C,GRMZM2G150796,1,9,20,CAFA,GOMAP
B73v3,C,GRMZM2G156516,0.777777777777778,9,8,CAFA,GOMAP
B73v3,C,GRMZM2G036880,0.8,10,32,CAFA,GOMAP
B73v3,C,GRMZM2G015024,1,14,26,CAFA,GOMAP
B73v3,C,GRMZM2G320099,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G077316,1,8,32,CAFA,GOMAP
B73v3,C,GRMZM2G103315,0,0,0,CAFA,GOMAP
B73v3,C,AC194734.3_FG004,0.7,10,22,CAFA,GOMAP
B73v3,C,GRMZM2G099696,1,9,20,CAFA,GOMAP
B73v3,C,GRMZM2G089507,1,8,24,CAFA,GOMAP
B73v3,C,GRMZM2G038848,1,9,21,CAFA,GOMAP
B73v3,C,GRMZM2G018771,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G438524,1,13,20,CAFA,GOMAP
B73v3,C,GRMZM2G072865,1,8,29,CAFA,GOMAP
B73v3,C,GRMZM2G123794,0.8,10,24,CAFA,GOMAP
B73v3,C,GRMZM2G132640,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G177508,0.8,10,27,CAFA,GOMAP
B73v3,C,GRMZM2G310465,0,9,4,CAFA,GOMAP
B73v3,C,GRMZM2G376661,1,12,35,CAFA,GOMAP
B73v3,C,GRMZM2G058948,1,8,24,CAFA,GOMAP
B73v3,C,GRMZM2G061876,1,9,18,CAFA,GOMAP
B73v3,C,GRMZM2G045049,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G013478,1,9,34,CAFA,GOMAP
B73v3,C,GRMZM2G026024,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G093815,1,8,14,CAFA,GOMAP
B73v3,C,GRMZM2G042253,1,9,38,CAFA,GOMAP
B73v3,C,GRMZM2G011858,1,8,38,CAFA,GOMAP
B73v3,C,GRMZM2G122563,1,9,35,CAFA,GOMAP
B73v3,C,GRMZM2G003875,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G073351,0.714285714285714,21,35,CAFA,GOMAP
B73v3,C,GRMZM2G101547,0.875,16,40,CAFA,GOMAP
B73v3,C,GRMZM2G042080,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G130062,1,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G175818,1,8,22,CAFA,GOMAP
B73v3,C,GRMZM2G174716,1,8,21,CAFA,GOMAP
B73v3,C,GRMZM2G010801,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G032266,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G132506,0.483870967741936,31,38,CAFA,GOMAP
B73v3,C,GRMZM2G436986,0.516129032258065,31,34,CAFA,GOMAP
B73v3,C,GRMZM2G175447,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G157296,1,6,23,CAFA,GOMAP
B73v3,C,GRMZM2G031028,1,12,29,CAFA,GOMAP
B73v3,C,GRMZM2G048836,0.8,10,30,CAFA,GOMAP
B73v3,C,GRMZM2G072280,0.8,10,33,CAFA,GOMAP
B73v3,C,GRMZM2G163072,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G074393,1,6,18,CAFA,GOMAP
B73v3,C,GRMZM2G158059,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G162672,1,6,32,CAFA,GOMAP
B73v3,C,GRMZM2G436328,0.375,8,8,CAFA,GOMAP
B73v3,C,GRMZM2G153296,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G169320,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G427444,0.888888888888889,9,30,CAFA,GOMAP
B73v3,C,GRMZM2G052610,1,6,32,CAFA,GOMAP
B73v3,C,GRMZM2G103897,0.769230769230769,13,19,CAFA,GOMAP
B73v3,C,GRMZM2G163988,0.857142857142857,14,19,CAFA,GOMAP
B73v3,C,GRMZM2G371944,1,12,25,CAFA,GOMAP
B73v3,C,GRMZM2G063473,0.615384615384615,13,10,CAFA,GOMAP
B73v3,C,GRMZM2G407996,1,9,39,CAFA,GOMAP
B73v3,C,GRMZM2G033098,1,12,35,CAFA,GOMAP
B73v3,C,GRMZM2G104168,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G055717,0.909090909090909,11,21,CAFA,GOMAP
B73v3,C,GRMZM2G078324,0.875,8,32,CAFA,GOMAP
B73v3,C,GRMZM2G091715,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G023906,1,8,23,CAFA,GOMAP
B73v3,C,GRMZM2G023504,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G003109,1,9,15,CAFA,GOMAP
B73v3,C,GRMZM2G056424,0.483870967741936,31,27,CAFA,GOMAP
B73v3,C,AC182617.3_FG001,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G105466,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G039841,1,6,20,CAFA,GOMAP
B73v3,C,GRMZM2G305851,0.666666666666667,24,21,CAFA,GOMAP
B73v3,C,GRMZM2G174738,0.625,24,22,CAFA,GOMAP
B73v3,C,GRMZM2G010406,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G051403,1,8,17,CAFA,GOMAP
B73v3,C,GRMZM2G093291,0.615384615384615,13,13,CAFA,GOMAP
B73v3,C,AC196066.3_FG004,0,0,0,CAFA,GOMAP
B73v3,C,AC147602.5_FG004,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G171383,0.888888888888889,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G083374,1,8,21,CAFA,GOMAP
B73v3,C,GRMZM2G000660,1,8,24,CAFA,GOMAP
B73v3,C,GRMZM2G384293,0.888888888888889,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G021687,1,8,19,CAFA,GOMAP
B73v3,C,GRMZM2G162282,1,9,43,CAFA,GOMAP
B73v3,C,GRMZM2G141399,0.888888888888889,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G377761,0.846153846153846,13,20,CAFA,GOMAP
B73v3,C,GRMZM2G098520,0.888888888888889,9,9,CAFA,GOMAP
B73v3,C,GRMZM2G426154,0.615384615384615,13,15,CAFA,GOMAP
B73v3,C,GRMZM2G137409,1,9,25,CAFA,GOMAP
B73v3,C,GRMZM2G020627,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G070723,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G145256,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G003157,0.888888888888889,9,32,CAFA,GOMAP
B73v3,C,GRMZM2G043948,1,8,21,CAFA,GOMAP
B73v3,C,GRMZM2G097457,1,9,18,CAFA,GOMAP
B73v3,C,GRMZM2G049432,0.6,10,26,CAFA,GOMAP
B73v3,C,GRMZM2G059252,0.333333333333333,6,9,CAFA,GOMAP
B73v3,C,GRMZM2G142690,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G158595,1,9,14,CAFA,GOMAP
B73v3,C,GRMZM2G002165,1,6,18,CAFA,GOMAP
B73v3,C,GRMZM2G058659,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G051270,1,9,23,CAFA,GOMAP
B73v3,C,GRMZM2G106119,1,8,9,CAFA,GOMAP
B73v3,C,GRMZM2G701801,1,9,17,CAFA,GOMAP
B73v3,C,AC211737.3_FG012,0.888888888888889,9,26,CAFA,GOMAP
B73v3,C,GRMZM2G128072,0.888888888888889,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G311961,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G448446,0.777777777777778,9,31,CAFA,GOMAP
B73v3,C,GRMZM2G113267,0.692307692307692,13,20,CAFA,GOMAP
B73v3,C,GRMZM2G317451,1,8,39,CAFA,GOMAP
B73v3,C,AC205677.3_FG005,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G163407,1,6,18,CAFA,GOMAP
B73v3,C,GRMZM2G042061,1,14,21,CAFA,GOMAP
B73v3,C,GRMZM2G150030,0.615384615384615,13,12,CAFA,GOMAP
B73v3,C,GRMZM2G054149,0.928571428571429,14,33,CAFA,GOMAP
B73v3,C,GRMZM2G319537,0.785714285714286,14,16,CAFA,GOMAP
B73v3,C,GRMZM2G071423,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G104549,0.8,10,35,CAFA,GOMAP
B73v3,C,GRMZM2G103250,0.615384615384615,13,31,CAFA,GOMAP
B73v3,C,GRMZM2G061442,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G027640,0.8,10,25,CAFA,GOMAP
B73v3,C,GRMZM2G127139,1,6,29,CAFA,GOMAP
B73v3,C,GRMZM2G107402,0.888888888888889,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G072174,0.483870967741936,31,27,CAFA,GOMAP
B73v3,C,GRMZM2G048591,1,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G383088,0.75,24,28,CAFA,GOMAP
B73v3,C,GRMZM2G113476,1,8,22,CAFA,GOMAP
B73v3,C,GRMZM2G025031,0.888888888888889,9,10,CAFA,GOMAP
B73v3,C,GRMZM2G016602,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G043602,1,9,20,CAFA,GOMAP
B73v3,C,GRMZM2G071745,0.727272727272727,11,18,CAFA,GOMAP
B73v3,C,GRMZM2G087254,1,9,15,CAFA,GOMAP
B73v3,C,GRMZM2G028302,1,6,38,CAFA,GOMAP
B73v3,C,GRMZM2G030240,1,8,19,CAFA,GOMAP
B73v3,C,GRMZM2G098545,0.769230769230769,13,28,CAFA,GOMAP
B73v3,C,GRMZM2G099891,1,19,45,CAFA,GOMAP
B73v3,C,GRMZM2G059121,1,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G076017,1,6,26,CAFA,GOMAP
B73v3,C,GRMZM2G092427,0.8,10,34,CAFA,GOMAP
B73v3,C,GRMZM2G055318,0,0,0,CAFA,GOMAP
B73v3,C,AC203966.5_FG004,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G025123,0.4,10,12,CAFA,GOMAP
B73v3,C,GRMZM2G178775,0.8,10,22,CAFA,GOMAP
B73v3,C,GRMZM2G080772,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G040618,1,8,23,CAFA,GOMAP
B73v3,C,GRMZM2G156227,0.483870967741936,31,23,CAFA,GOMAP
B73v3,C,AC233869.1_FG004,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G328309,0.615384615384615,13,12,CAFA,GOMAP
B73v3,C,GRMZM2G448142,0.714285714285714,21,38,CAFA,GOMAP
B73v3,C,GRMZM2G047968,0.333333333333333,9,4,CAFA,GOMAP
B73v3,C,GRMZM2G149567,1,9,40,CAFA,GOMAP
B73v3,C,GRMZM2G052893,1,8,23,CAFA,GOMAP
B73v3,C,GRMZM2G018375,0.888888888888889,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G113033,1,9,39,CAFA,GOMAP
B73v3,C,GRMZM2G024993,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G018627,0.8,10,45,CAFA,GOMAP
B73v3,C,GRMZM2G415491,0.923076923076923,13,28,CAFA,GOMAP
B73v3,C,GRMZM2G407044,0.125,8,7,CAFA,GOMAP
B73v3,C,GRMZM2G140288,0.888888888888889,9,31,CAFA,GOMAP
B73v3,C,GRMZM2G108643,0.857142857142857,14,23,CAFA,GOMAP
B73v3,C,GRMZM2G071087,0.888888888888889,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G171444,0.928571428571429,14,33,CAFA,GOMAP
B73v3,C,GRMZM2G010074,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G130085,0.354838709677419,31,16,CAFA,GOMAP
B73v3,C,GRMZM2G124644,1,8,34,CAFA,GOMAP
B73v3,C,GRMZM2G353444,1,8,27,CAFA,GOMAP
B73v3,C,GRMZM2G030494,0.483870967741936,31,25,CAFA,GOMAP
B73v3,C,GRMZM2G105570,0.875,8,20,CAFA,GOMAP
B73v3,C,GRMZM2G029055,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G092481,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G114399,0.0645161290322581,31,6,CAFA,GOMAP
B73v3,C,GRMZM2G123838,0.6,10,23,CAFA,GOMAP
B73v3,C,GRMZM2G046748,1,9,14,CAFA,GOMAP
B73v3,C,GRMZM2G026015,0.8,10,39,CAFA,GOMAP
B73v3,C,GRMZM2G117189,1,8,29,CAFA,GOMAP
B73v3,C,GRMZM2G015727,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G117968,0.483870967741936,31,28,CAFA,GOMAP
B73v3,C,GRMZM2G114354,0.875,8,15,CAFA,GOMAP
B73v3,C,GRMZM2G116526,1,13,20,CAFA,GOMAP
B73v3,C,GRMZM2G086242,0.75,24,24,CAFA,GOMAP
B73v3,C,GRMZM2G059353,0.75,24,25,CAFA,GOMAP
B73v3,C,GRMZM2G142150,0.615384615384615,13,10,CAFA,GOMAP
B73v3,C,GRMZM2G049349,0.8,10,23,CAFA,GOMAP
B73v3,C,GRMZM2G159890,1,9,15,CAFA,GOMAP
B73v3,C,GRMZM2G162800,1,8,15,CAFA,GOMAP
B73v3,C,GRMZM2G137648,0.714285714285714,21,31,CAFA,GOMAP
B73v3,C,GRMZM2G167156,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G327686,1,8,24,CAFA,GOMAP
B73v3,C,GRMZM2G701207,0.875,8,39,CAFA,GOMAP
B73v3,C,GRMZM2G007939,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G047720,0.8,10,24,CAFA,GOMAP
B73v3,C,AC233850.1_FG006,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G085885,1,8,51,CAFA,GOMAP
B73v3,C,GRMZM2G415117,1,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G537291,1,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G074114,1,8,13,CAFA,GOMAP
B73v3,C,GRMZM2G116087,0.888888888888889,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G124365,0.888888888888889,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G305007,1,12,19,CAFA,GOMAP
B73v3,C,GRMZM2G076885,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G169160,0.888888888888889,9,10,CAFA,GOMAP
B73v3,C,GRMZM2G055667,0.888888888888889,9,21,CAFA,GOMAP
B73v3,C,GRMZM2G151440,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G176521,1,8,15,CAFA,GOMAP
B73v3,C,GRMZM2G034243,1,8,21,CAFA,GOMAP
B73v3,C,GRMZM2G041404,0.6,10,23,CAFA,GOMAP
B73v3,C,GRMZM2G079668,1,9,20,CAFA,GOMAP
B73v3,C,GRMZM2G044237,1,9,12,CAFA,GOMAP
B73v3,C,GRMZM2G051952,1,8,20,CAFA,GOMAP
B73v3,C,GRMZM2G137909,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G110236,0.75,24,24,CAFA,GOMAP
B73v3,C,AC198169.4_FG004,0.769230769230769,13,17,CAFA,GOMAP
B73v3,C,GRMZM2G081585,1,8,30,CAFA,GOMAP
B73v3,C,GRMZM2G132777,1,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G091560,1,9,21,CAFA,GOMAP
B73v3,C,GRMZM2G145500,0.75,24,22,CAFA,GOMAP
B73v3,C,GRMZM2G328893,0.888888888888889,9,10,CAFA,GOMAP
B73v3,C,GRMZM2G007453,1,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G176419,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G094526,0.230769230769231,13,3,CAFA,GOMAP
B73v3,C,GRMZM2G096792,0.714285714285714,21,30,CAFA,GOMAP
B73v3,C,GRMZM2G174107,0.75,24,31,CAFA,GOMAP
B73v3,C,GRMZM2G096695,1,8,17,CAFA,GOMAP
B73v3,C,GRMZM2G428964,1,8,17,CAFA,GOMAP
B73v3,C,GRMZM2G103101,0.8,10,34,CAFA,GOMAP
B73v3,C,GRMZM2G080355,0.8,10,25,CAFA,GOMAP
B73v3,C,GRMZM2G323024,1,8,26,CAFA,GOMAP
B73v3,C,GRMZM2G039711,1,11,23,CAFA,GOMAP
B73v3,C,GRMZM2G070015,0.769230769230769,13,18,CAFA,GOMAP
B73v3,C,GRMZM2G145895,1,8,14,CAFA,GOMAP
B73v3,C,GRMZM2G180720,0.75,24,33,CAFA,GOMAP
B73v3,C,GRMZM2G025882,0.483870967741936,31,34,CAFA,GOMAP
B73v3,C,GRMZM2G080380,1,9,14,CAFA,GOMAP
B73v3,C,GRMZM2G088138,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G353533,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G154648,1,8,20,CAFA,GOMAP
B73v3,C,GRMZM2G081955,1,8,9,CAFA,GOMAP
B73v3,C,GRMZM2G119906,1,13,13,CAFA,GOMAP
B73v3,C,GRMZM2G122116,1,13,19,CAFA,GOMAP
B73v3,C,GRMZM2G025329,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G095287,1,9,17,CAFA,GOMAP
B73v3,C,AC234204.1_FG006,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G150791,1,9,26,CAFA,GOMAP
B73v3,C,GRMZM2G066080,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G018238,1,8,15,CAFA,GOMAP
B73v3,C,GRMZM2G038365,0.580645161290323,31,32,CAFA,GOMAP
B73v3,C,GRMZM2G102349,0.8,10,30,CAFA,GOMAP
B73v3,C,GRMZM2G120962,1,8,38,CAFA,GOMAP
B73v3,C,GRMZM2G105827,0.615384615384615,13,15,CAFA,GOMAP
B73v3,C,GRMZM2G117572,0.8,10,32,CAFA,GOMAP
B73v3,C,GRMZM2G070605,0.75,24,31,CAFA,GOMAP
B73v3,C,GRMZM2G161506,0.846153846153846,13,16,CAFA,GOMAP
B73v3,C,GRMZM2G023591,1,9,35,CAFA,GOMAP
B73v3,C,GRMZM2G092862,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G300801,1,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G069708,1,8,27,CAFA,GOMAP
B73v3,C,GRMZM2G167766,1,6,18,CAFA,GOMAP
B73v3,C,GRMZM2G170812,0.111111111111111,9,4,CAFA,GOMAP
B73v3,C,GRMZM2G457782,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G003765,1,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G040300,1,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G030557,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G122126,0.888888888888889,9,14,CAFA,GOMAP
B73v3,C,GRMZM2G012324,0.8,10,25,CAFA,GOMAP
B73v3,C,GRMZM2G069726,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G150190,1,9,28,CAFA,GOMAP
B73v3,C,GRMZM2G012479,1,9,31,CAFA,GOMAP
B73v3,C,GRMZM2G144843,1,8,12,CAFA,GOMAP
B73v3,C,GRMZM2G096370,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G036921,1,9,24,CAFA,GOMAP
B73v3,C,GRMZM2G036829,1,8,22,CAFA,GOMAP
B73v3,C,GRMZM2G145870,1,9,17,CAFA,GOMAP
B73v3,C,GRMZM2G323719,1,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G044247,1,9,11,CAFA,GOMAP
B73v3,C,GRMZM2G031761,0.5,16,20,CAFA,GOMAP
B73v3,C,GRMZM2G120579,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G014832,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G010973,1,8,18,CAFA,GOMAP
B73v3,C,GRMZM2G100976,1,8,23,CAFA,GOMAP
B73v3,C,GRMZM2G162748,0.580645161290323,31,32,CAFA,GOMAP
B73v3,C,GRMZM2G177412,0.888888888888889,9,20,CAFA,GOMAP
B73v3,C,GRMZM2G010929,0.483870967741936,31,26,CAFA,GOMAP
B73v3,C,GRMZM2G033799,1,8,16,CAFA,GOMAP
B73v3,C,GRMZM2G337113,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G051219,1,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G365961,1,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G339563,1,16,31,CAFA,GOMAP
B73v3,C,GRMZM2G170137,1,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G365423,1,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G046284,1,9,74,CAFA,GOMAP
B73v3,C,GRMZM2G137151,1,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G017429,1,8,11,CAFA,GOMAP
B73v3,C,GRMZM2G083016,1,9,27,CAFA,GOMAP
B73v3,C,GRMZM2G448389,0.714285714285714,21,38,CAFA,GOMAP
B73v3,C,GRMZM2G180863,1,8,9,CAFA,GOMAP
B73v3,C,GRMZM2G106061,1,9,40,CAFA,GOMAP
B73v3,C,GRMZM2G377609,1,9,16,CAFA,GOMAP
B73v3,C,GRMZM2G399284,0.888888888888889,9,10,CAFA,GOMAP
B73v3,C,GRMZM2G113418,0.888888888888889,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G355940,1,8,10,CAFA,GOMAP
B73v3,C,GRMZM2G003182,0.375,8,3,CAFA,GOMAP
B73v3,C,GRMZM2G392649,1,8,17,CAFA,GOMAP
B73v3,C,GRMZM2G025531,1,9,21,CAFA,GOMAP
B73v3,C,GRMZM2G074401,0.666666666666667,24,24,CAFA,GOMAP
B73v3,C,GRMZM2G047409,0.6,10,25,CAFA,GOMAP
B73v3,C,GRMZM2G172230,1,9,43,CAFA,GOMAP
B73v3,C,AC210517.3_FG003,1,8,13,CAFA,GOMAP
B73v3,C,GRMZM2G360821,1,9,35,CAFA,GOMAP
B73v3,C,GRMZM2G127546,1,8,15,CAFA,GOMAP
B73v3,C,GRMZM2G074103,1,8,17,CAFA,GOMAP
B73v3,C,GRMZM2G086648,1,8,20,CAFA,GOMAP
B73v3,C,AC206761.3_FG002,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G053322,0.888888888888889,9,18,CAFA,GOMAP
B73v3,C,GRMZM2G002220,1,9,62,CAFA,GOMAP
B73v3,C,GRMZM2G025954,1,9,19,CAFA,GOMAP
B73v3,C,GRMZM2G090271,1,9,39,CAFA,GOMAP
B73v3,C,GRMZM2G161295,1,6,18,CAFA,GOMAP
B73v3,C,GRMZM2G040672,0.375,8,3,CAFA,GOMAP
B73v3,C,GRMZM2G047457,0.333333333333333,24,17,CAFA,GOMAP
B73v3,C,GRMZM2G022866,1,6,24,CAFA,GOMAP
B73v3,C,GRMZM2G091189,0.888888888888889,9,10,CAFA,GOMAP
B73v3,C,GRMZM2G168817,0,0,0,CAFA,GOMAP
B73v3,C,GRMZM2G176840,0.612903225806452,31,39,CAFA,GOMAP
B73v3,C,GRMZM2G149535,0.888888888888889,9,13,CAFA,GOMAP
B73v3,C,GRMZM2G003869,0.615384615384615,13,11,CAFA,GOMAP
